"Auðkenni ráðuneytis","Ráðuneyti","Rasto","Stofnun","Gjöld - sértekjur","Lokadagsetning ársfjórðungs"
"08","Velferðarráðuneyti","08379","Sjúkrahús, óskipt",43846140,"2012-06-30"
"08","Velferðarráðuneyti","08383","Sjúkrahótel",24200694,"2012-06-30"
"08","Velferðarráðuneyti","08388","Samtök áhugamanna um áfengisvandamálið",161842000,"2012-06-30"
"08","Velferðarráðuneyti","08398","Félagsmál, ýmis starfsemi",163356872,"2012-06-30"
"08","Velferðarráðuneyti","08399","Heilbrigðismál, ýmis starfsemi",253791298,"2012-06-30"
"08","Velferðarráðuneyti","08401","Öldrunarstofnanir, almennt",-378227010,"2012-06-30"
"08","Velferðarráðuneyti","08402","Framkvæmdasjóður aldraðra",1086754027,"2012-06-30"
"08","Velferðarráðuneyti","08405","Hrafnista, Reykjavík",395137512,"2012-06-30"
"08","Velferðarráðuneyti","08406","Hrafnista, Hafnarfirði",377249415,"2012-06-30"
"08","Velferðarráðuneyti","08407","Grund, Reykjavik",345464586,"2012-06-30"
"08","Velferðarráðuneyti","08408","Sunnuhlíð, Kópavogi",138257478,"2012-06-30"
"08","Velferðarráðuneyti","08409","Hjúkrunarheimilið Skjól",179487180,"2012-06-30"
"08","Velferðarráðuneyti","08410","Hjúkrunarheimilið Eir",331181852,"2012-06-30"
"08","Velferðarráðuneyti","08411","Garðvangur, Garði",66165069,"2012-06-30"
"08","Velferðarráðuneyti","08412","Hjúkrunarheimilið Skógarbær",207181260,"2012-06-30"
"08","Velferðarráðuneyti","08413","Hjúkrunarheimilið Droplaugarstöðum",154117410,"2012-06-30"
"08","Velferðarráðuneyti","08414","Hjúkrunarheimilið Lundur, Hellu",55919660,"2012-06-30"
"08","Velferðarráðuneyti","08415","Hjúkrunarheimilið Hulduhlíð, Eskifirði",37710363,"2012-06-30"
"08","Velferðarráðuneyti","08416","Hjúkrunarheimilið Hornbrekka, Ólafsfirði",50426972,"2012-06-30"
"08","Velferðarráðuneyti","08417","Hjúkrunarheimilið Naust, Þórshöfn",12922944,"2012-06-30"
"08","Velferðarráðuneyti","08418","Seljahlíð, Reykjavík",38745083,"2012-06-30"
"08","Velferðarráðuneyti","08419","Sólvangur, Hafnarfirði",146237490,"2012-06-30"
"08","Velferðarráðuneyti","08423","Höfði, Akranesi",119018270,"2012-06-30"
"08","Velferðarráðuneyti","08424","Dvalarheimili aldraðra Borgarnesi",80988778,"2012-06-30"
"08","Velferðarráðuneyti","08425","Dvalarheimili aldraðra Stykkishólmi",23127162,"2012-06-30"
"08","Velferðarráðuneyti","08426","Fellaskjól, Grundarfirði",18194403,"2012-06-30"
"08","Velferðarráðuneyti","08427","Jaðar, Ólafsvík",21923105,"2012-06-30"
"08","Velferðarráðuneyti","08428","Fellsendi, Búðardal",44340516,"2012-06-30"
"08","Velferðarráðuneyti","08429","Barmahlíð, Reykhólum",25944012,"2012-06-30"
"08","Velferðarráðuneyti","08433","Dalbær, Dalvík",62561430,"2012-06-30"
"08","Velferðarráðuneyti","08434","Samningur við Akureyrarbæ um öldrunarþjónustu",307571039,"2012-06-30"
"08","Velferðarráðuneyti","08436","Uppsalir, Fáskrúðsfirði",37233254,"2012-06-30"
"08","Velferðarráðuneyti","08437","Samningur við Sveitarfélagið Hornafjörð um öldrunarþjónustu",44339273,"2012-06-30"
"08","Velferðarráðuneyti","08438","Klausturhólar, Kirkjubæjarklaustri",28443402,"2012-06-30"
"08","Velferðarráðuneyti","08439","Hjallatún, Vík",26632458,"2012-06-30"
"08","Velferðarráðuneyti","08440","Kumbaravogur, Stokkseyri",52382551,"2012-06-30"
"08","Velferðarráðuneyti","08441","Ás/Ásbyrgi, Hveragerði",184729279,"2012-06-30"
"08","Velferðarráðuneyti","08442","Hraunbúðir, Vestmannaeyjum",58333279,"2012-06-30"
"08","Velferðarráðuneyti","08443","Holtsbúð, Garðabæ",75011149,"2012-06-30"
"08","Velferðarráðuneyti","08445","Mörk, Reykjavík",211726787,"2012-06-30"
"08","Velferðarráðuneyti","08446","Hrafnista, Kópavogi",76722843,"2012-06-30"
"08","Velferðarráðuneyti","08447","Sóltún, Reykjavík",289595788,"2012-06-30"
"08","Velferðarráðuneyti","08460","Dvalarrými aldraðra, önnur",97489651,"2012-06-30"
"08","Velferðarráðuneyti","08470","Vesturhlíð, Reykjavík",2293746,"2012-06-30"
"08","Velferðarráðuneyti","08472","Hlíðabær, Reykjavik",13113160,"2012-06-30"
"08","Velferðarráðuneyti","08473","Lindargata, Reykjavík",15609998,"2012-06-30"
"08","Velferðarráðuneyti","08474","Dagvist og endurhæfingarstöð MS-sjúklinga",24053612,"2012-06-30"
"08","Velferðarráðuneyti","08475","Múlabær, Reykjavík",19703000,"2012-06-30"
"08","Velferðarráðuneyti","08476","Fríðuhús, Reykjavík",10209498,"2012-06-30"
"08","Velferðarráðuneyti","08477","Dagvistun aldraðra, aðrar",151672486,"2012-06-30"
"08","Velferðarráðuneyti","08479","Hlaðgerðarkot",22260200,"2012-06-30"
"08","Velferðarráðuneyti","08491","Reykjalundur, Mosfellsbæ",342822800,"2012-06-30"
"08","Velferðarráðuneyti","08492","Heilsustofnun Náttúrulækningafélags Íslands",131571600,"2012-06-30"
"08","Velferðarráðuneyti","08493","Sjálfsbjörg, hjúkrunar- og endurhæfingarstofnun",120765000,"2012-06-30"
"08","Velferðarráðuneyti","08494","Hlein",29337000,"2012-06-30"
"08","Velferðarráðuneyti","08500","Heilsugæslustöðvar, almennt",6760075,"2012-06-30"
"08","Velferðarráðuneyti","08501","Sjúkraflutningar",254866387,"2012-06-30"
"08","Velferðarráðuneyti","08506","Heilsugæsla á höfuðborgarsvæðinu",1166889163,"2012-06-30"
"08","Velferðarráðuneyti","08508","Miðstöð heimahjúkrunar á höfuðborgarsvæðinu",257101500,"2012-06-30"
"08","Velferðarráðuneyti","08515","Heilsugæslustöðin Lágmúla í Reykjavík",45293100,"2012-06-30"
"08","Velferðarráðuneyti","08517","Læknavaktin",91207200,"2012-06-30"
"08","Velferðarráðuneyti","08552","Heilsugæslustöðin Dalvík",27340569,"2012-06-30"
"08","Velferðarráðuneyti","08553","Samningur við Akureyrarbæ um heilsugæslu",130675200,"2012-06-30"
"08","Velferðarráðuneyti","08588","Heilsugæslustöðin í Salahverfi í Kópavogi",86425591,"2012-06-30"
"08","Velferðarráðuneyti","08700","Heilbrigðisstofnanir",6309254,"2012-06-30"
"08","Velferðarráðuneyti","08716","Heilbrigðisstofnun Vesturlands",719870253,"2012-06-30"
"08","Velferðarráðuneyti","08721","Heilbrigðisstofnunin Patreksfirði",70692742,"2012-06-30"
"08","Velferðarráðuneyti","08726","Heilbrigðisstofnun Vestfjarða",273422630,"2012-06-30"
"08","Velferðarráðuneyti","08745","Heilbrigðisstofnunin Blönduósi",102741417,"2012-06-30"
"08","Velferðarráðuneyti","08751","Heilbrigðisstofnunin Sauðárkróki",221753919,"2012-06-30"
"08","Velferðarráðuneyti","08756","Heilbrigðisstofnunin Fjallabyggð",114138587,"2012-06-30"
"08","Velferðarráðuneyti","08761","Heilbrigðisstofnun Þingeyinga",226579159,"2012-06-30"
"08","Velferðarráðuneyti","08777","Heilbrigðisstofnun Austurlands",562810817,"2012-06-30"
"08","Velferðarráðuneyti","08779","Heilbrigðisstofnun Suð-Austurlands",50785400,"2012-06-30"
"08","Velferðarráðuneyti","08781","Heilbrigðisstofnunin Vestmannaeyjum",184499884,"2012-06-30"
"08","Velferðarráðuneyti","08787","Heilbrigðisstofnun Suðurlands",588574366,"2012-06-30"
"08","Velferðarráðuneyti","08791","Heilbrigðisstofnun Suðurnesja",470543754,"2012-06-30"
"08","Velferðarráðuneyti","08801","Greiningar- og ráðgjafarstöð ríkisins",103006456,"2012-06-30"
"08","Velferðarráðuneyti","08805","Þjónustu- og þekkingarmiðstöð fyrir blinda og sjónskerta",83837513,"2012-06-30"
"08","Velferðarráðuneyti","08807","Heyrnar- og talmeinastöð Íslands",52566979,"2012-06-30"
"08","Velferðarráðuneyti","08809","Málefni fatlaðra",82269775,"2012-06-30"
"08","Velferðarráðuneyti","08819","Málefni fatlaðra",-90920363,"2012-06-30"
"08","Velferðarráðuneyti","08821","Barnaverndarstofa",274665570,"2012-06-30"
"08","Velferðarráðuneyti","08841","Vinnumálastofnun",41836865,"2012-06-30"
"08","Velferðarráðuneyti","08842","Vinnumál",53059536,"2012-06-30"
"08","Velferðarráðuneyti","08851","Atvinnuleysistryggingasjóður",5471666528,"2012-06-30"
"08","Velferðarráðuneyti","08852","Tryggingasjóður sjálfstætt starfandi einstaklinga",6507400,"2012-06-30"
"08","Velferðarráðuneyti","08853","Ábyrgðasjóður launa",315303348,"2012-06-30"
"08","Velferðarráðuneyti","08854","Fæðingarorlof",1871995389,"2012-06-30"
"08","Velferðarráðuneyti","08855","Foreldrar langveikra eða alvarlega fatlaðra barna",23693007,"2012-06-30"
"08","Velferðarráðuneyti","08856","Starfsendurhæfing",116771634,"2012-06-30"
"08","Velferðarráðuneyti","08861","Leiguíbúðir",0,"2012-06-30"
"09","Fjármálaráðuneyti","09101","Fjármálaráðuneyti, aðalskrifstofa",180231939,"2012-06-30"
"09","Fjármálaráðuneyti","09103","Fjársýsla ríkisins",432179487,"2012-06-30"
"09","Fjármálaráðuneyti","09199","Ráðstöfunarfé",0,"2012-06-30"
"09","Fjármálaráðuneyti","09210","Ríkisskattstjóri",599352258,"2012-06-30"
"09","Fjármálaráðuneyti","09212","Skatta- og tollamál, ýmis útgjöld",6650415,"2012-06-30"
"09","Fjármálaráðuneyti","09214","Yfirskattanefnd",33812287,"2012-06-30"
"09","Fjármálaráðuneyti","09215","Skattrannsóknarstjóri ríkisins",76158858,"2012-06-30"
"09","Fjármálaráðuneyti","09250","Innheimtukostnaður",151327295,"2012-06-30"
"09","Fjármálaráðuneyti","09262","Tollstjórinn",605832323,"2012-06-30"
"09","Fjármálaráðuneyti","09381","Lífeyrisskuldbindingar, eftirlaun",2498549607,"2012-06-30"
"09","Fjármálaráðuneyti","09721","Fjármagnstekjuskattur",1242233557,"2012-06-30"
"09","Fjármálaráðuneyti","09811","Barnabætur",1877995325,"2012-06-30"
"09","Fjármálaráðuneyti","09821","Vaxtabætur",2741653427,"2012-06-30"
"09","Fjármálaráðuneyti","09831","Uppbætur á eftirlaun lífeyrisþega",-8787,"2012-06-30"
"09","Fjármálaráðuneyti","09901","Framkvæmdasýsla ríkisins",28820976,"2012-06-30"
"09","Fjármálaráðuneyti","09905","Ríkiskaup",-6126266,"2012-06-30"
"09","Fjármálaráðuneyti","09971","Ríkisábyrgðir",57391225,"2012-06-30"
"09","Fjármálaráðuneyti","09973","Tapaðar kröfur og tjónabætur",-121371,"2012-06-30"
"09","Fjármálaráðuneyti","09976","Lánaumsýsla ríkissjóðs",25867113,"2012-06-30"
"09","Fjármálaráðuneyti","09977","Bankasýsla ríkisins",18805450,"2012-06-30"
"09","Fjármálaráðuneyti","09980","Rekstrarfélag Stjórnarráðsins",96561902,"2012-06-30"
"09","Fjármálaráðuneyti","09981","Ýmsar fasteignir ríkissjóðs",25447785,"2012-06-30"
"09","Fjármálaráðuneyti","09984","Fasteignir ríkissjóðs",336268642,"2012-06-30"
"09","Fjármálaráðuneyti","09985","Fyrrum varnarsvæði við Keflavíkurflugvöll",200000000,"2012-06-30"
"09","Fjármálaráðuneyti","09991","Aðflutningsgjöld af útflutningi notaðra ökutækja",0,"2012-06-30"
"09","Fjármálaráðuneyti","09994","Virðisaukaskattur ríkisstofnana af tölvuvinnslu",45817072,"2012-06-30"
"09","Fjármálaráðuneyti","09999","Ýmislegt",227593320,"2012-06-30"
"11","Iðnaðarráðuneyti","11101","Iðnaðarráðuneyti, aðalskrifstofa",55761597,"2012-06-30"
"11","Iðnaðarráðuneyti","11199","Ráðstöfunarfé",0,"2012-06-30"
"11","Iðnaðarráðuneyti","11205","Nýsköpunarmiðstöð Íslands",159630799,"2012-06-30"
"11","Iðnaðarráðuneyti","11240","Iðnaðarrannsóknir og stóriðja",246424,"2012-06-30"
"11","Iðnaðarráðuneyti","11242","Tækniþróunarsjóður",226248000,"2012-06-30"
"11","Iðnaðarráðuneyti","11251","Endurgreiðslur vegna kvikmyndagerðar á Íslandi",148517355,"2012-06-30"
"11","Iðnaðarráðuneyti","11299","Iðja og iðnaður, framlög",122071882,"2012-06-30"
"11","Iðnaðarráðuneyti","11301","Orkustofnun",81882507,"2012-06-30"
"11","Iðnaðarráðuneyti","11371","Orkusjóður",7800000,"2012-06-30"
"11","Iðnaðarráðuneyti","11373","Niðurgreiðslur á húshitun",333844423,"2012-06-30"
"11","Iðnaðarráðuneyti","11375","Jöfnun kostnaðar við dreifingu raforku",3466078,"2012-06-30"
"11","Iðnaðarráðuneyti","11399","Ýmis orkumál",3389306,"2012-06-30"
"11","Iðnaðarráðuneyti","11401","Byggðaáætlun",53821425,"2012-06-30"
"11","Iðnaðarráðuneyti","11411","Byggðastofnun",77175000,"2012-06-30"
"11","Iðnaðarráðuneyti","11501","Ferðamálastofa",101844308,"2012-06-30"
"11","Iðnaðarráðuneyti","11511","Framkvæmdasjóður ferðamannastaða",12400000,"2012-06-30"
"11","Iðnaðarráðuneyti","11599","Ýmis ferðamál",102434333,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12101","Efnahags- og viðskiptaráðuneyti, aðalskrifstofa",79383017,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12190","Ýmis verkefni",53388333,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12199","Ráðstöfunarfé",0,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12402","Fjármálaeftirlitið",422384307,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12411","Samkeppniseftirlitið",81856720,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12431","Einkaleyfastofan",51755330,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12501","Hagstofa Íslands",223264117,"2012-06-30"
"12","Efnahags- og viðskiptaráðuneyti","12811","Flutningssjóður olíuvara",107499000,"2012-06-30"
"14","Umhverfisráðuneyti","14101","Umhverfisráðuneyti, aðalskrifstofa",93051233,"2012-06-30"
"14","Umhverfisráðuneyti","14190","Ýmis verkefni",74903501,"2012-06-30"
"14","Umhverfisráðuneyti","14199","Ráðstöfunarfé",0,"2012-06-30"
"14","Umhverfisráðuneyti","14202","Náttúrurannsóknastöðin við Mývatn",6968812,"2012-06-30"
"14","Umhverfisráðuneyti","14211","Umhverfisstofnun",271556834,"2012-06-30"
"14","Umhverfisráðuneyti","14212","Vatnajökulsþjóðgarður",132607239,"2012-06-30"
"14","Umhverfisráðuneyti","14231","Landgræðsla ríkisins",238416986,"2012-06-30"
"14","Umhverfisráðuneyti","14241","Skógrækt ríkisins",46067778,"2012-06-30"
"14","Umhverfisráðuneyti","14243","Hekluskógar",13020296,"2012-06-30"
"14","Umhverfisráðuneyti","14287","Úrvinnslusjóður",209866534,"2012-06-30"
"14","Umhverfisráðuneyti","14289","Endurvinnslan hf.",442740550,"2012-06-30"
"14","Umhverfisráðuneyti","14301","Skipulagsstofnun",55656512,"2012-06-30"
"14","Umhverfisráðuneyti","14303","Skipulagsmál sveitarfélaga",0,"2012-06-30"
"14","Umhverfisráðuneyti","14310","Landmælingar Íslands",62956326,"2012-06-30"
"14","Umhverfisráðuneyti","14320","Mannvirkjastofnun",102938770,"2012-06-30"
"14","Umhverfisráðuneyti","14381","Ofanflóðasjóður",414537327,"2012-06-30"
"14","Umhverfisráðuneyti","14401","Náttúrufræðistofnun Íslands",135371246,"2012-06-30"
"14","Umhverfisráðuneyti","14403","Náttúrustofur",30519000,"2012-06-30"
"14","Umhverfisráðuneyti","14407","Stofnun Vilhjálms Stefánssonar",6795206,"2012-06-30"
"14","Umhverfisráðuneyti","14412","Veðurstofa Íslands",97275462,"2012-06-30"
"19","Fjármagnskostnaður","19801","Vaxtagjöld ríkissjóðs",27247999711,"2012-06-30"
