openspending_id,amount,category_name,category_label,subcategory_name,subcategory_label,time_name,time_year,time_month,time_day,time_week,time_yearmonth,time_quarter,time
d5c0abcc118f54bf48cabe29a1e2e09fc7b9a5af,18782708893.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,virdisaukaskattur,Virðisaukaskattur ,2012-12-31,2012,12,31,53,201212,3,2012-12-31
847e94fb517173851987ca9e2e5d3f5ed017b0f7,396777224.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-01-31,2012,01,31,05,201201,0,2012-01-31
3c9af0611019f62b52c9750e6da339a2116e9ea0,518055440.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-02-29,2012,02,29,09,201202,0,2012-02-29
db6d40e6546cd3f37407a2efca00fe07847f7b1f,342642243.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-03-31,2012,03,31,13,201203,0,2012-03-31
a12cb93fd64e22b531d35b35da6899e1f1aaa276,460419934.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-04-30,2012,04,30,18,201204,1,2012-04-30
52ef75507ca5341b937eb53f45e97faba01ee8a3,352249061.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-05-31,2012,05,31,22,201205,1,2012-05-31
deb669b3d3acefecec9eafc062def788816c827d,531365856.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-06-30,2012,06,30,26,201206,1,2012-06-30
1a86cca4a40310d0ff1bd14c914c82d0a184cd7c,342879703.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-07-31,2012,07,31,31,201207,1,2012-07-31
82a678d162de52d74ca513ef17e70238801e9ee1,532700143.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-08-31,2012,08,31,35,201208,2,2012-08-31
7a2445c6ce0cb68da5d05274673fda4650917eb0,382257989.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-09-30,2012,09,30,39,201209,2,2012-09-30
0cc19db399f26b3c84bc054d377627ca995e1cdb,521411415.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-10-31,2012,10,31,44,201210,2,2012-10-31
11901df193404d1f08a309620e9f5e2de41c765c,410977341.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-11-30,2012,11,30,48,201211,2,2012-11-30
d25c7c3258b188d979d3a6beee663313171b2dbe,572024940.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-almenn,Vörugjöld almenn,2012-12-31,2012,12,31,53,201212,3,2012-12-31
d9792c9d44176d87f53ea261b171adc27a414ee5,411667476.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-01-31,2012,01,31,05,201201,0,2012-01-31
d414d96893ed999a3ea45059dfa1ad21bb399d62,202735249.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-02-29,2012,02,29,09,201202,0,2012-02-29
e3f5cded343719482f95435715dc4f013c7937bb,234921746.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-03-31,2012,03,31,13,201203,0,2012-03-31
88f596f3b64348940e2f9383ce19c981fe9d16ee,330192216.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-04-30,2012,04,30,18,201204,1,2012-04-30
2c41f6b02535cac35b65fd68836d0e3b545423c3,442269379.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-05-31,2012,05,31,22,201205,1,2012-05-31
4cc2779a986d56bd276503b2935591a23b34503b,521982807.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-06-30,2012,06,30,26,201206,1,2012-06-30
7a67c9043478806cb68b84b24c1e72fe61f04d15,389776911.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-07-31,2012,07,31,31,201207,1,2012-07-31
328a85aa2db7d73046ea69148d9eb4671e61a04a,333558506.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-08-31,2012,08,31,35,201208,2,2012-08-31
425b76f25815362a264684bec6d3fbe4aacb99d9,292743921.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-09-30,2012,09,30,39,201209,2,2012-09-30
1eb1378c1a2c51ad86f2229dc4e7290c158d8512,329114771.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-10-31,2012,10,31,44,201210,2,2012-10-31
66ed8255095389c70ae2102e2df70ba491e0dffe,345619966.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-11-30,2012,11,30,48,201211,2,2012-11-30
c7ff299f76acb2fca637bc4b8506f30d2ef30787,353195528.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-okutaekjum,Vörugjöld af ökutækjum ,2012-12-31,2012,12,31,53,201212,3,2012-12-31
63cacdfabcd35c8e13c604e5f26d5de4a205eb6f,911550115.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-01-31,2012,01,31,05,201201,0,2012-01-31
7399602db695c4e2714e6fd8f07302e3ce65bc8d,825613105.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-02-29,2012,02,29,09,201202,0,2012-02-29
7d7391be7c6409fd1b69fd93f4fd45336057204d,864385150.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-03-31,2012,03,31,13,201203,0,2012-03-31
02ab4dccd1e55b11571d4fad223cbf524693458b,892810122.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-04-30,2012,04,30,18,201204,1,2012-04-30
d8d152c6ba3bb5daf5a4b6d0d3814fd35746e230,1074600097.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-05-31,2012,05,31,22,201205,1,2012-05-31
156549a3b410ea0fac6a66ffaaa2c75544ba5baa,1098945894.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-06-30,2012,06,30,26,201206,1,2012-06-30
23263c4fea3035c253be291c4d75648da95dea50,1140148418.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-07-31,2012,07,31,31,201207,1,2012-07-31
38eb64511852614cf8c761079051f0075db6301a,1128208529.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-08-31,2012,08,31,35,201208,2,2012-08-31
753c7c3895654ab971b89098af606615298ca72c,1065517806.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-09-30,2012,09,30,39,201209,2,2012-09-30
90aaec1707a7f46992000befa1a0672439224783,971887176.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-10-31,2012,10,31,44,201210,2,2012-10-31
7c239c7c2c9a154382ebc8110e9c8b8e9b7f2640,975436091.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-11-30,2012,11,30,48,201211,2,2012-11-30
00677b3e72cab2914b8331c8ee55a00c1bdbd176,1007872102.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjold-af-bensini,Vörugjöld af bensíni,2012-12-31,2012,12,31,53,201212,3,2012-12-31
f522961897e3dd357bc6412c66338f9beb40be6b,502435607.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-01-31,2012,01,31,05,201201,0,2012-01-31
e3a8fc43ee9b056c8948eebee1331b0c564a77a0,476950888.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-02-29,2012,02,29,09,201202,0,2012-02-29
510add1bd3d88f4b0013e969e4444968c54fe497,453207758.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-03-31,2012,03,31,13,201203,0,2012-03-31
5dcafb7fe38a5a68ae51927053bbe07ac0dd5803,564977461.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-04-30,2012,04,30,18,201204,1,2012-04-30
926a15762b096cb0dedf504a1fc91fff74778bb1,520229851.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-05-31,2012,05,31,22,201205,1,2012-05-31
ffc085e7fa891d6b440400347a2a2b70dddcbf7e,494225766.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-06-30,2012,06,30,26,201206,1,2012-06-30
fab4b1ce694bd1be76e0609cbf3f092e67e8989b,584280800.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-07-31,2012,07,31,31,201207,1,2012-07-31
af06788a04b1e0dcd763fe09630baddd7850cf81,767273415.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-08-31,2012,08,31,35,201208,2,2012-08-31
6415f31272b76121cfb8ed1c0dab13b4878dd661,739370441.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-09-30,2012,09,30,39,201209,2,2012-09-30
65d0c3f962bdbf8e87ae6727f14a2e1d66c0be5f,721609483.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-10-31,2012,10,31,44,201210,2,2012-10-31
314a5e382e0703afc1e6a77accb3e79cace85d66,486540934.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-11-30,2012,11,30,48,201211,2,2012-11-30
b4052b701b9686f135d9e4f5c1cde214f6fbf1f0,582470870.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,oliugjald,Olíugjald,2012-12-31,2012,12,31,53,201212,3,2012-12-31
ec49000b2a7a60f7b83d00573fd4edd97c061c26,176348642.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-01-31,2012,01,31,05,201201,0,2012-01-31
723320cbe65c00913b0a12614327673ca67f5dc1,246563402.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-02-29,2012,02,29,09,201202,0,2012-02-29
1881d2e71d4feeb2d4ba363341221254a4a29ff1,212531345.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-03-31,2012,03,31,13,201203,0,2012-03-31
8dc28ab3bc55d99e98f62aa112bcd6c9a33d551b,190282972.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-04-30,2012,04,30,18,201204,1,2012-04-30
8af7ab0a99a8e8a124c6351c8a0f6d3aefc9ee2f,383480564.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-05-31,2012,05,31,22,201205,1,2012-05-31
924e3076df60feaeb96fe7af24be1ee084b70809,324743383.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-06-30,2012,06,30,26,201206,1,2012-06-30
5fc40a206a1b76c92771be050405cf5b3bbbb2a4,281144184.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-07-31,2012,07,31,31,201207,1,2012-07-31
b9a54bc4b5fd5a638e5b34a89fd1b613b96d6338,361227837.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-08-31,2012,08,31,35,201208,2,2012-08-31
60d704c4ce5984ab9b50bb42a1fdda5436e37a00,273424649.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-09-30,2012,09,30,39,201209,2,2012-09-30
1a280afedabfd27ae7fe1fc31608357b040f027d,132897189.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-10-31,2012,10,31,44,201210,2,2012-10-31
d00906b06b21b568715a1c1eaa0f989cf7d5a1a7,300117048.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-11-30,2012,11,30,48,201211,2,2012-11-30
0a95204fb0f529e06eb5874533f5dd64cdf3e586,177816260.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,kolefnisgjald,Kolefnisgjald,2012-12-31,2012,12,31,53,201212,3,2012-12-31
ba5db8183f717957f32afb8666b4ca8266bcdcf5,764753395.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-01-31,2012,01,31,05,201201,0,2012-01-31
bf94375506036b2df8dbec74210b235e7c0e0722,752837444.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-02-29,2012,02,29,09,201202,0,2012-02-29
58fa2a80791c619bebe775782948bb6a73707283,832247938.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-03-31,2012,03,31,13,201203,0,2012-03-31
aab630f7c85dd3595e94ff1151129794379f0595,785672835.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-04-30,2012,04,30,18,201204,1,2012-04-30
5f3d8bc9dedc25b734683b63c14dd3059e321e6b,978059551.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-05-31,2012,05,31,22,201205,1,2012-05-31
f9c2b40b5087bb7181415f6e3371421f8060c546,1117525181.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-06-30,2012,06,30,26,201206,1,2012-06-30
def09ecd2d65339f935b39bc0ccf1ee544cf0da9,1095449667.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-07-31,2012,07,31,31,201207,1,2012-07-31
4d8f063d7fb1db4d7a060812db73adef7b80413d,1230935259.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-08-31,2012,08,31,35,201208,2,2012-08-31
5267c8431843d8e92a1b00a84589544e5c9d719a,895049605.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-09-30,2012,09,30,39,201209,2,2012-09-30
930c5a4cd023496a9fdd59fdcce9f118204d869c,747711397.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-10-31,2012,10,31,44,201210,2,2012-10-31
1fdb89ad2dd50b7903ed53d5b294321f48d78f0b,982994705.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-11-30,2012,11,30,48,201211,2,2012-11-30
05f078097da5a9cb921e8e5cdeec8af0953976b5,1164230185.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,afengisgjald,Áfengisgjald,2012-12-31,2012,12,31,53,201212,3,2012-12-31
b821e81a6a7cc4467d9d782341a9b963d4299208,561781327.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-01-31,2012,01,31,05,201201,0,2012-01-31
b118db6da372a3b24d74cbb98af5a5951a976902,302492911.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-02-29,2012,02,29,09,201202,0,2012-02-29
64ba11033d413ab3544d9c35ea2ed1d9ffb13bd1,358565671.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-03-31,2012,03,31,13,201203,0,2012-03-31
7ab9364bb61f1db5d54b98391048f507494dabb2,403005989.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-04-30,2012,04,30,18,201204,1,2012-04-30
206fef03cf873774397022a113e2fb822d76451c,423385354.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-05-31,2012,05,31,22,201205,1,2012-05-31
618bf1a1b99e3efdb651ea6cee4b1157143bfbf5,446821002.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-06-30,2012,06,30,26,201206,1,2012-06-30
ea1f032fa7e0fad141a67e6ed0e5ca5bf63581f5,436335988.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-07-31,2012,07,31,31,201207,1,2012-07-31
57aa21969ea8586de0d3cec0b9edd53e980990af,490475990.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-08-31,2012,08,31,35,201208,2,2012-08-31
536a604bf00cfde92c5d6d044a9d65515e999f41,451261029.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-09-30,2012,09,30,39,201209,2,2012-09-30
24fd02d4ff481cd1598a094fa9886f8a8da97eb4,373204103.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-10-31,2012,10,31,44,201210,2,2012-10-31
f2e820133ae17dcf6439248ca4572eac778b563b,430396605.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-11-30,2012,11,30,48,201211,2,2012-11-30
7fc6f049a956e54c6044e7a13168e78a858409f7,400385465.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,tobaksgjald,Tóbaksgjald,2012-12-31,2012,12,31,53,201212,3,2012-12-31
90e87d13313ad08584ac9b62b3d0ae0b09c907dc,160122745.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-01-31,2012,01,31,05,201201,0,2012-01-31
7597ce80bee087c7198bbd02bd16335b3e208cc0,315944456.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-02-29,2012,02,29,09,201202,0,2012-02-29
ca498fe9bbf7917d6b5d62c2d7d4b674b73d49b0,91984019.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-03-31,2012,03,31,13,201203,0,2012-03-31
3af89154575b0ef34ce362338b0a445b25101dc4,244594525.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-04-30,2012,04,30,18,201204,1,2012-04-30
4e1711754ce5c078c0135a80118855e458123201,117127374.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-05-31,2012,05,31,22,201205,1,2012-05-31
8fb3f0898dfeb0cd5144bab65ee6418624307288,291887596.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-06-30,2012,06,30,26,201206,1,2012-06-30
1af95578424139c4e0c9fe5dcfc9240e044e726b,213438532.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-07-31,2012,07,31,31,201207,1,2012-07-31
bc94a80123d4af82a7627505b0a28d372239b786,345789157.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-08-31,2012,08,31,35,201208,2,2012-08-31
45fe6f256bd85b54dbb51bb0c3fa948babae6d82,125116725.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-09-30,2012,09,30,39,201209,2,2012-09-30
d7ce58f83e2c548c0879656ede8c81f39f37d093,374668059.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-10-31,2012,10,31,44,201210,2,2012-10-31
890163def86dbdfac1c5d12ab2a2c426f417b0d9,99816990.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-11-30,2012,11,30,48,201211,2,2012-11-30
cf879d4587d59cbbc22f34f288b0025e5495bff9,255207114.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,vorugjald-umhverfisskattar,"Vörugjald, umhverfisskattar",2012-12-31,2012,12,31,53,201212,3,2012-12-31
6b52058cd5c690b48ab19d0e19f4349d9c67343f,103316814.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-01-31,2012,01,31,05,201201,0,2012-01-31
3a29db4757b72734f6f6e87bf6b1dc054d9560cd,437366157.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-02-29,2012,02,29,09,201202,0,2012-02-29
bcc8bac9ac5b473cb08f9e8f555a7998977d62fb,83592236.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-03-31,2012,03,31,13,201203,0,2012-03-31
98bb21b9a3eff33337f214f25f1450067a242cfe,432324775.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-04-30,2012,04,30,18,201204,1,2012-04-30
d715721eeff0489ef717a2b5bfc095a065ddf443,18402804.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-05-31,2012,05,31,22,201205,1,2012-05-31
fcad7ad6d9c1ac302d06a05d43131c7660216e2d,438153645.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-06-30,2012,06,30,26,201206,1,2012-06-30
239f5eaf3edef1137e5c50af1eb05e9b09450ad3,65644268.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-07-31,2012,07,31,31,201207,1,2012-07-31
f1394bcc4f1b955fba91f9510c9a6a630a393972,495565017.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-08-31,2012,08,31,35,201208,2,2012-08-31
ce3a9e8f20a28ae8ea51b07ce38381904f50a94e,129735392.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-09-30,2012,09,30,39,201209,2,2012-09-30
f80151bfea58e6a503bd93ff53d8ea5976ecf8cb,593325489.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-10-31,2012,10,31,44,201210,2,2012-10-31
fce9bf5b2edb77bbacc6e91ac2170c5b2ae7175a,206237992.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-11-30,2012,11,30,48,201211,2,2012-11-30
5b565e15791cd3924f21de9db18b93db6f6a6f4f,585135752.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,onnur-vorugjold,Önnur vörugjöld,2012-12-31,2012,12,31,53,201212,3,2012-12-31
659f42469bebb57c07599b49cb5704d4642415c5,490743256.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-01-31,2012,01,31,05,201201,0,2012-01-31
94323d1b0e36d78bcc7b098af391afe253ec9016,87050461.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-02-29,2012,02,29,09,201202,0,2012-02-29
7905b3fa56d650ee7a5cc600b08917d290fea19a,1428323059.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-03-31,2012,03,31,13,201203,0,2012-03-31
468580d860a9f4a542d4a801ec94495ddbebf38d,714701209.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-04-30,2012,04,30,18,201204,1,2012-04-30
fcf2d1a37b7f12905097ada599fe0f8349883777,491489681.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-05-31,2012,05,31,22,201205,1,2012-05-31
7563a1d10913c16df4e16f2bfe9540d9501402cc,122289974.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-06-30,2012,06,30,26,201206,1,2012-06-30
b25238da1c010c917531f94e4cecef794b708795,129869900.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-07-31,2012,07,31,31,201207,1,2012-07-31
2b4ae786fd0976143eb0db89c826fdba11a9a2c0,1093486800.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-08-31,2012,08,31,35,201208,2,2012-08-31
6b421eefdda0d2319dd8b13922db80971bf72802,132945524.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-09-30,2012,09,30,39,201209,2,2012-09-30
e7a7ff0943dd5dfd38a7269fc7769d4ec9925f88,195719032.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-10-31,2012,10,31,44,201210,2,2012-10-31
