openspending_id,level,cofog3_name,cofog3_label,cofog2_name,cofog2_label,from_name,from_label,cofog1_name,cofog1_label,amount,time_name,time_year,time_month,time_day,time_week,time_yearmonth,time_quarter,time
a355d209d288016ec01578b069a01ea8396f22ea,Nevesinje,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,2792748.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
bafc9672422791697555f303b5ee03d16aec278c,Nevesinje,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,198789.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
ec96c2ab6d6a986b64cc73c2ceaeb2eee0fe6a25,Nevesinje,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,47839.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
c036360394dbcc04f59a1ebd7eb2fef950214c14,Nevesinje,06-6-0,Stambena administracija,06-6,Stambena administracija,zastita-zivotne-sredine,Zaštita životne sredine,06,Naše ulice,294326.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
91cd931b93760e66f38f966c02ea7a5d72587826,Nevesinje,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,126969.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
69d0d6a3b20a9864a0ca102766568a05e00dad61,Nevesinje,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,1000.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
68c96eaea74896d9fdff6081e518231352ad1db9,Nevesinje,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,506082.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
3486fb644e3729adcc63bbf251cffbcf1ae0c7a8,Nevesinje,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,430976.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
c0dd4a025c91160dbc416faef20ebad3ab5779c9,Nevesinje,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,901098.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
c0e1c63d72169e56760626eed47a1ff14e3d1ae7,Nevesinje,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,120031.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
4aa1dab578b4456f36adee70f7f938ec5da6b7aa,Nevesinje,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,794917.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
75071d568c1406fa258339921cdd4162d038189b,Novi Grad,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,3793072.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
e8edff028a43d532327266a9f58f1f09c74cbe60,Novi Grad,2-2-2,Civilna zaštita,02-2,Civilna zaštita,odbrana,Odbrana,02,Odbrana,1433.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
0e7e24108728685a809b664617712ad70b0497fa,Novi Grad,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,10324.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
681923caaf81d00fad9b2357e64faec63c757d41,Novi Grad,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,137645.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
15bfd0aabe85205da6f9abd8550be0d4352ab374,Novi Grad,06-6-0,Stambena administracija,06-6,Stambena administracija,zastita-zivotne-sredine,Zaštita životne sredine,06,Naše ulice,173114.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
60b20ad4eaadfd6bfb239ea33c9db56a17926206,Novi Grad,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,2493251.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
8085818b209c682d1650b5d1da8d6a07a8e2ad3a,Novi Grad,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,80262.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
45b536976c672b760190f94096d2f0c24cffd8be,Novi Grad,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,713274.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
dbc727f1bcff50fdc747dde0fd7a0c64cb841b45,Novi Grad,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,715444.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
50d271f857fb946cc042fb4f3f32d4eb6b45c378,Novi Grad,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,1201717.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
33d42f684728728f90561f547703b8cba519ab5f,Novi Grad,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,456450.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
4da95dea19838ea953c9c7f805f32ae2c7ea1ae3,Novi Grad,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,851832.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b3c47b9a4e8d1e426f40456adc5f9bbdcae167fd,Čelinac,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,2298644.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
fce252a9728039854624ce7e6c7d5596ee2b1ab4,Čelinac,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,57231.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
2ce8fd0d4ef52f6783ae0e859a51f3e7e3a05075,Čelinac,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,101979.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
a2f7c9066df4635dea1fc5783282c6b1fed0f38e,Čelinac,06-6-0,Stambena administracija,06-6,Stambena administracija,zastita-zivotne-sredine,Zaštita životne sredine,06,Naše ulice,92885.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
628cc0f18ac34733a97ec664170753a54049f859,Čelinac,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,139946.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
02a013f695265bc3cdb93cf9930d2c5424222f0d,Čelinac,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,237330.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
501b24b9a630a84ecdae6b23fe0513c5d42eb877,Čelinac,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,517847.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
2f892be07116b063156bee15f82e95fb88ebae13,Čelinac,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,1235440.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
dd377c69b32867b6972f72440bad116599efefda,Čelinac,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,494320.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
e6371798af22dced5bc30910098982d492bee1c1,Čelinac,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,560678.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b544ef4ff0840f23b69f238a0311d0a76564ca30,Grad Trebinje,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,4925148.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
1f3986be4cb4289146a731e948a684dc9f5688e9,Grad Trebinje,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,863253.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
df1ed31dfc3a7cc018201b5c7c2b0b4fd26af7e9,Grad Trebinje,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,1399084.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
21966788d8476dcd1f55324724708c048ff7a648,Grad Trebinje,06-6-0,Stambena administracija,06-6,Stambena administracija,zastita-zivotne-sredine,Zaštita životne sredine,06,Naše ulice,943065.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
9abce662215a2a68f9c4549a5acc79771b1d0391,Grad Trebinje,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,1020223.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
87f5ca5477c33eda51c93ae6041f291eca9c95e5,Grad Trebinje,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,385583.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
4c2372538335f74e6c96102a15a7bcc0344916d3,Grad Trebinje,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,2373827.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
d1e19d32580eeaf064fd16de979313f9a6e16798,Grad Trebinje,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,1823728.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
4080ddbcedf9815a1f2c0ea5482b2b11cd663826,Grad Trebinje,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,2513886.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
34a906bcba0f5675388297e837af456fe0c783f1,Grad Trebinje,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,1921997.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
de4dd0803b629bfdba98bcf29f68a19d66d4ea1f,Grad Trebinje,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,2377613.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
feaee85dce38e6c25607e4d4cf081c0711b427cd,Grad Banja Luka,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,37988343.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
4caacd095771f6dfebed257f85afa60a323e2872,Grad Banja Luka,2-2-2,Civilna zaštita,02-2,Civilna zaštita,odbrana,Odbrana,02,Odbrana,978062.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
6917a8df8cc5f7de208d39c13bdf39b1a77a152e,Grad Banja Luka,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,24041155.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
ab9d6305a8086393ec98dcd77bc6b75ac4fb4511,Grad Banja Luka,06-6-0,Stambena administracija,06-6,Stambena administracija,zastita-zivotne-sredine,Zaštita životne sredine,06,Naše ulice,5347871.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
a46e249cbf902cb710ca42e122c9a57fef114f43,Grad Banja Luka,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,7015492.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
f0a6f55975f742f15d84d8133467da9a52b80ba9,Bosanskopodrinjski kanton,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,ministarstvo-finansija,Ministarstvo finansija,01,Rad Vlade,2041316.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
09aab74163a792489e8e76a6ba53d8f622bf431f,Grad Banja Luka,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,1231726.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
269381eb495f03b42f60760832383b28663adc0b,Grad Banja Luka,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,6236218.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
1d39afcc562c6029dfddb89a2d7a4b56bcb94777,Bosanskopodrinjski kanton,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,skupstina,Skupština,01,Rad Vlade,961610.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
4363dc13d8f6e0a1748cf914c0a5a5afee550469,Grad Banja Luka,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,12546711.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
a5aa0f16ff34727e2f2ba9b619cb53271db1800f,Grad Banja Luka,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,15308549.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
5548055a115ace4e8c0b2b5512c1dd736121ea23,Bosanskopodrinjski kanton,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,inspektorat,Inspektorat,01,Rad Vlade,547159.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
286f6f2265759b16a190482a90e166e2e5403527,Grad Banja Luka,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,14406942.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
c27d4c757d1cb6f492d5dc85cc6633b6f7e3efd2,Grad Banja Luka,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,49192666.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
76bcdd795e8271e8e16e248fafe38b20a42f1f95,Bosanskopodrinjski kanton,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,sluzba-za-zajedn-poslove,Služba za zajedn. poslove,01,Rad Vlade,474757.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
a2f48f066b172a42bc73818b554c754de181d8c9,Bratunac,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,3829458.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
1d9e04aed064030ac3147fb5863b0160c09404c4,Bratunac,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,306270.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
0c4b35c3fa2f3d3364e9565947ad0907646e7b8e,Bosanskopodrinjski kanton,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,vlada,Vlada,01,Rad Vlade,339070.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
5b935b1f34186b6c61afd102fbd5a819667501cf,Bratunac,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,153462.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
38a1f1b6a2341cf622244e7e5e21418079eff21c,Bratunac,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,160551.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
3b5c20a975fd239b763aab85dc668d6aebf9e60d,Bratunac,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,52439.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b8a773dcd9b87b34516d6a7da1d54c0ea8a40c7d,Bratunac,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,186373.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
9c3b734fe3a6294971c986400c82c72db687ab43,Bratunac,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,419833.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
46f4384eacaffc0b1b62d3b9505ce81382dc0c9c,Bosanskopodrinjski kanton,03-1-0,Policija,03-1,Policija,uprava-cz,Uprava CZ,03,Red i sigurnost,114164.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
648b08b45ba18929e7fae4bc5d5cde3d46411f76,Bratunac,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,743896.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
f2626d22a8e6d851d05c9235faa126ce47dd60ca,Bratunac,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,7890.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
2c83b9c982b30c50630baac44dd9a2a2fb7294af,Bratunac,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,257996.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
00ea2fe88287259aa0a136dd679fd52f7e86cacf,Prnjavor,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,4915176.28,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b0489b162b07e770a1f8d7223cee6e48eea9b88f,Prnjavor,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,355967.23,2013-01-01,2013,01,01,00,201301,0,2013-01-01
f2c330baf00856060957cbaf87512c1a4f4cd3dd,Prnjavor,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,743772.36,2013-01-01,2013,01,01,00,201301,0,2013-01-01
ee5ee3917720a175c14cef4fc6ebe6cfc98132a8,Prnjavor,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,2270059.3,2013-01-01,2013,01,01,00,201301,0,2013-01-01
8c9fef26dc6787b522504e8abf0e07849d86b75a,Prnjavor,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,143241.58,2013-01-01,2013,01,01,00,201301,0,2013-01-01
a506caa6f0bd5968f558f779ee200d7e4089fd44,Prnjavor,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,785839.69,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b3173619c4cfeb9abfc9ce8f99d777fb2b8fbe6c,Prnjavor,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,932285.9,2013-01-01,2013,01,01,00,201301,0,2013-01-01
e52293700a22641aea2d80896821dfef624d51a7,Prnjavor,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,2255197.68,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b920195aeed631acf5c5637a7ff614547176240a,Prnjavor,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,407284.49,2013-01-01,2013,01,01,00,201301,0,2013-01-01
416f749646c4ca7a98957e42df40d8e6b8d157d9,Prnjavor,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,1166300.43,2013-01-01,2013,01,01,00,201301,0,2013-01-01
09aabd09411f7544cbb7ee78b87a64bf6c6b1572,Srbac,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,4571812.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b2d163d465a4ac7b05b58690ab684f2c71c40490,Srbac,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,252557.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
9db0430ec710862236768c490c5159efe5130d11,Srbac,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,216706.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b375f0d0e1ebaf6fa135d4609df1489675eba995,Srbac,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,15750.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
bf0ea8b3435118c81c6a3beb2b2c0b07958a6036,Srbac,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,393799.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
5a71ed6de8e1c21c04e67a9cf1158ce16de5c191,Srbac,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,782333.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
6aadb1a8e8dd01ac23b2e97622dfc9251073e7c1,Srbac,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,4099.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
05d596d04626efe65d511f1c96f4f0158c611c45,Srbac,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,399764.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
01f3b0b810bc3c3b203891f629d0f893985931fd,Rogatica,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,2694000.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
8d61ec115598735a8bd77e0311ec202a86d1b527,Rogatica,03-1-0,Policija,03-1,Policija,javni-red-i-sigurnost,Javni red i sigurnost,03,Red i sigurnost,278315.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
f1dd8be20034e90e43519373cf327dc89a2144cd,Rogatica,04-9-0,Finansijska administracija,04-9,Finansije,ekonomski-poslovi,Ekonomski poslovi,04,Ekonomija,563464.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
973c012c549fbcc57f13c67e92b8d4023daa407a,Rogatica,06-6-0,Stambena administracija,06-6,Stambena administracija,zastita-zivotne-sredine,Zaštita životne sredine,06,Naše ulice,295856.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
df48d423830a550d691773627116cf4b9d8eb6c2,Rogatica,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,284834.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
fbd319669b5f477cb247242fcd668f04226775d2,Rogatica,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,63548.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
c9f1623be5fc88185975329a1c76ab718b28d820,Rogatica,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,530898.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
aa21e95fafaa6a8146310ae0cb240c8677032d15,Rogatica,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,385566.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
6ff844a10581c9c67bd457fa2546d1c0bdc8dff5,Rogatica,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,756414.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
0d7359f42ebead37d2c13e4f79feec55722c3b24,Rogatica,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,111000.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
2e83470c223af413fe0e080c7959d82476ca6fe4,Rogatica,01-7-0,Izdvajanja za javni dug,01-7,Izdvajanja za javni dug,otplata-dugova,Otplata dugova,01,Rad Vlade,38340.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
a39c947372faf3a83b48c07c0b30f669f4727b53,Srebrenica,01-1-1,Izvršna i zakonodavna organi,01-1,Organi Vlasti,opste-javne-usluge,Opšte javne usluge,01,Rad Vlade,5581568.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
b13c0ee32710eba00ffd6fd6a4a8749f963258b0,Srebrenica,06-5-0,Razvoj zajednice,06-5,Razvoj zajednice,stambeni-i-zajednicki-poslovi,Stambeni i zajednički poslovi,06,Naše ulice,465793.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
c5922d9ac7008d356588f841bb116420fb38fab6,Srebrenica,07-6-0,Zdravstvena administracija,07-6,Zdravstvena administracija,zdravstvo,Zdravstvo,07,Zdravstvo,47609.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
d65472baf42e0d5506b5d21e2c09dde546f80b6a,Srebrenica,08-6-0,Administracija kulture i religije,08-6,Administracija kulture i religije,rekreacija-kultura-i-religija,"Rekreacija, kultura i religija",08,Kultura i religija,180887.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
bf492f49e1903cbc47993232592f0ca770244fcb,Srebrenica,09-8-0,Administracija obrazovanja,09-8,Administracija obrazovanja,obrazovanje,Obrazovanje,09,Obrazovanje,242772.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
47ccc3445265d0c4e3fa99cfce1107ad10d4a9da,Srebrenica,10-9-0,Administracija socijalne zaštite,10-9,Administracija socijalne zaštite,socijalna-zastita,Socijalna zaštita,10,Penzije i socijalno,483900.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
5d9b983968cda16877330ce8d8c2b620b8a04031,Srebrenica,01-1-2,Fiskalne aktivnosti,01-1,Organi Vlasti,ostalo,Ostalo,01,Rad Vlade,19117.0,2013-01-01,2013,01,01,00,201301,0,2013-01-01
